size,stars,forks_count,open_issues,has_wiki,has_pages,has_issues,has_projects,has_discussions,author_type,author_followers,num_topics,javascript,typescript,python,rust,other_language,desc_word_count,created_at,updated_at,pushed_at,has_homepage,mit_license,nan_license,apache_license,other_license,remain_license
9713,26390,1594,13,TRUE,TRUE,TRUE,TRUE,TRUE,Organization,29,10,FALSE,TRUE,FALSE,FALSE,FALSE,13,366146,467982,467977,1,1,0,0,0,0
217564,26344,1320,47,FALSE,TRUE,TRUE,TRUE,FALSE,Organization,337,15,FALSE,FALSE,FALSE,FALSE,TRUE,8,438650,467983,467935,1,1,0,0,0,0
1584,26324,7708,20,TRUE,TRUE,TRUE,FALSE,FALSE,Organization,382,1,FALSE,FALSE,FALSE,FALSE,TRUE,1,401816,467982,461601,1,0,0,0,1,0
53890,26313,7117,4,FALSE,FALSE,TRUE,TRUE,TRUE,Organization,1109,7,FALSE,FALSE,FALSE,FALSE,TRUE,8,388157,467983,467942,1,0,0,0,1,0
6902,26292,5863,115,TRUE,FALSE,TRUE,TRUE,FALSE,Organization,1148,4,FALSE,FALSE,FALSE,FALSE,TRUE,7,361154,467975,466425,1,0,0,0,1,0
573,26216,1730,145,TRUE,FALSE,TRUE,FALSE,FALSE,Organization,1003,6,FALSE,FALSE,FALSE,FALSE,TRUE,4,384110,467981,467947,0,1,0,0,0,0
709513,26214,2707,150,TRUE,FALSE,TRUE,FALSE,TRUE,User,1498,3,FALSE,FALSE,FALSE,FALSE,TRUE,5,397733,467981,467542,1,1,0,0,0,0
5251,26207,2687,319,TRUE,TRUE,TRUE,TRUE,FALSE,User,3111,0,FALSE,FALSE,FALSE,FALSE,TRUE,12,351118,467965,466071,1,0,0,0,1,0
201290,26176,4125,105,FALSE,FALSE,TRUE,FALSE,TRUE,Organization,622,17,FALSE,FALSE,TRUE,FALSE,FALSE,8,390109,467982,467982,1,1,0,0,0,0
410304,26167,2149,19,TRUE,FALSE,TRUE,FALSE,TRUE,Organization,1550,0,FALSE,FALSE,FALSE,FALSE,TRUE,2,458211,467982,465268,0,0,0,0,0,1
25,26160,9096,11,TRUE,FALSE,FALSE,TRUE,FALSE,Organization,30,0,FALSE,FALSE,FALSE,FALSE,TRUE,7,391710,467982,446217,1,0,1,0,0,0
19110,26158,4046,294,FALSE,TRUE,TRUE,TRUE,TRUE,User,4448,0,FALSE,TRUE,FALSE,FALSE,FALSE,5,391394,467982,467750,1,1,0,0,0,0
125336,26100,12114,239,FALSE,FALSE,TRUE,FALSE,FALSE,Organization,3528,4,FALSE,TRUE,FALSE,FALSE,FALSE,4,398177,467980,467981,1,1,0,0,0,0
282019,26088,1884,1344,TRUE,FALSE,TRUE,FALSE,FALSE,Organization,43,0,FALSE,FALSE,FALSE,FALSE,TRUE,7,375436,467965,467116,1,0,0,0,1,0
163339,26073,1481,371,FALSE,FALSE,TRUE,TRUE,TRUE,Organization,208,8,FALSE,FALSE,FALSE,FALSE,TRUE,8,421403,467983,467880,1,0,0,0,1,0
232820,26066,4610,1550,FALSE,FALSE,TRUE,FALSE,FALSE,Organization,81,4,TRUE,FALSE,FALSE,FALSE,FALSE,2,406831,467982,467761,1,0,0,1,0,0
295471,26018,18997,548,TRUE,FALSE,TRUE,TRUE,TRUE,User,4800,5,FALSE,FALSE,FALSE,FALSE,TRUE,3,417965,467982,467979,0,0,0,0,1,0
2890,25991,3606,107,TRUE,FALSE,TRUE,TRUE,TRUE,Organization,810,6,FALSE,FALSE,FALSE,FALSE,TRUE,18,446872,467983,467961,1,0,0,0,0,1
8495,25927,10250,205,TRUE,FALSE,TRUE,TRUE,FALSE,User,4398,0,FALSE,FALSE,FALSE,FALSE,TRUE,1,420847,467982,466393,1,0,1,0,0,0
65695,25915,6693,3,TRUE,FALSE,TRUE,TRUE,FALSE,User,1630,0,FALSE,FALSE,FALSE,FALSE,TRUE,1,426914,467983,462818,0,0,1,0,0,0
19138,25893,5003,416,FALSE,FALSE,TRUE,FALSE,FALSE,Organization,261,0,TRUE,FALSE,FALSE,FALSE,FALSE,6,359724,467975,467382,1,1,0,0,0,0
9168,25828,4747,429,TRUE,TRUE,TRUE,TRUE,FALSE,Organization,79,15,FALSE,FALSE,FALSE,FALSE,TRUE,14,428148,467983,466150,1,0,0,0,0,1
4492,25749,5511,326,FALSE,FALSE,TRUE,TRUE,FALSE,Organization,10278,0,FALSE,FALSE,TRUE,FALSE,FALSE,15,418671,467967,467749,0,0,0,1,0,0
18998,25743,7235,989,TRUE,TRUE,TRUE,TRUE,FALSE,Organization,8766,0,FALSE,FALSE,FALSE,FALSE,TRUE,4,377241,467982,467977,0,0,0,1,0,0
534,25722,3200,16,FALSE,TRUE,TRUE,FALSE,FALSE,Organization,23377,4,TRUE,FALSE,FALSE,FALSE,FALSE,4,392542,467974,467823,1,1,0,0,0,0
30548,25714,888,118,FALSE,FALSE,TRUE,TRUE,TRUE,Organization,380,6,FALSE,TRUE,FALSE,FALSE,FALSE,11,443063,467982,467982,1,1,0,0,0,0
672495,25695,1138,83,FALSE,FALSE,TRUE,TRUE,TRUE,Organization,4226,5,FALSE,TRUE,FALSE,FALSE,FALSE,8,422342,467982,467967,1,1,0,0,0,0
7162,25693,1891,42,FALSE,TRUE,TRUE,FALSE,FALSE,Organization,859,20,TRUE,FALSE,FALSE,FALSE,FALSE,7,420877,467981,467390,1,1,0,0,0,0
6120,25680,2145,69,TRUE,FALSE,TRUE,TRUE,TRUE,Organization,121,13,FALSE,FALSE,FALSE,FALSE,TRUE,6,395896,467982,467827,1,1,0,0,0,0
310741,25671,4460,2837,TRUE,FALSE,TRUE,TRUE,FALSE,Organization,402,19,FALSE,FALSE,TRUE,FALSE,FALSE,29,410393,467982,467982,1,0,0,1,0,0
106960,25668,3738,288,TRUE,TRUE,TRUE,TRUE,TRUE,Organization,992,5,TRUE,FALSE,FALSE,FALSE,FALSE,10,352939,467978,467944,1,1,0,0,0,0
344,25652,5341,9,FALSE,FALSE,TRUE,FALSE,FALSE,User,789,3,TRUE,FALSE,FALSE,FALSE,FALSE,6,396543,467983,465961,0,1,0,0,0,0
21687,25642,7834,438,TRUE,FALSE,TRUE,TRUE,FALSE,Organization,8766,20,FALSE,FALSE,FALSE,FALSE,TRUE,17,420043,467982,467983,1,0,0,1,0,0
41949,25640,5270,160,TRUE,TRUE,TRUE,TRUE,TRUE,Organization,54,0,TRUE,FALSE,FALSE,FALSE,FALSE,4,357824,467983,467981,1,0,0,0,1,0
2290,25627,3235,103,FALSE,FALSE,TRUE,FALSE,FALSE,Organization,26,0,TRUE,FALSE,FALSE,FALSE,FALSE,5,359928,467981,467802,0,0,0,1,0,0
3909,25624,4675,115,FALSE,TRUE,TRUE,FALSE,FALSE,User,65352,0,FALSE,FALSE,FALSE,FALSE,TRUE,9,378463,467983,466690,1,0,0,1,0,0
1090,25605,7641,28,TRUE,FALSE,TRUE,TRUE,FALSE,User,2200,7,FALSE,FALSE,FALSE,FALSE,TRUE,14,423672,467980,463112,0,1,0,0,0,0
1697,25605,4200,1,TRUE,FALSE,TRUE,TRUE,TRUE,User,3976,7,FALSE,FALSE,TRUE,FALSE,FALSE,4,463909,467983,467974,0,0,0,0,0,1
13998,25604,6383,99,FALSE,TRUE,TRUE,FALSE,FALSE,Organization,28,4,TRUE,FALSE,FALSE,FALSE,FALSE,20,369689,467971,467862,1,1,0,0,0,0
96281,25588,1879,440,TRUE,TRUE,TRUE,FALSE,FALSE,Organization,301,4,FALSE,TRUE,FALSE,FALSE,FALSE,12,401655,467983,467829,1,0,0,1,0,0
172065,25586,7759,199,TRUE,TRUE,TRUE,TRUE,FALSE,User,4438,6,FALSE,FALSE,FALSE,FALSE,TRUE,25,377270,467978,467753,1,1,0,0,0,0
51134,25585,6591,134,FALSE,TRUE,TRUE,FALSE,TRUE,Organization,810,4,FALSE,FALSE,TRUE,FALSE,FALSE,5,360856,467982,467881,1,0,0,0,1,0
8675,25582,3789,1011,FALSE,TRUE,FALSE,TRUE,FALSE,Organization,395,0,TRUE,FALSE,FALSE,FALSE,FALSE,10,387841,467983,466036,1,0,0,1,0,0
5311,25574,2322,188,TRUE,FALSE,TRUE,TRUE,TRUE,User,486,6,TRUE,FALSE,FALSE,FALSE,FALSE,25,429701,467983,467579,0,1,0,0,0,0
73614,25560,2176,1136,FALSE,TRUE,TRUE,TRUE,FALSE,Organization,247,13,FALSE,FALSE,FALSE,FALSE,TRUE,6,406578,467983,467981,1,0,0,0,0,1
950,25553,2474,9,TRUE,FALSE,TRUE,TRUE,FALSE,User,340,3,FALSE,FALSE,FALSE,FALSE,TRUE,12,394487,467983,467930,0,0,1,0,0,0
22596,25525,764,638,TRUE,FALSE,TRUE,TRUE,TRUE,Organization,264,0,FALSE,FALSE,FALSE,TRUE,FALSE,8,421639,467983,467983,1,0,0,1,0,0
628,25487,2216,14,FALSE,FALSE,TRUE,FALSE,FALSE,Organization,121,10,TRUE,FALSE,FALSE,FALSE,FALSE,9,445435,467982,465943,1,1,0,0,0,0
37844,25483,3116,48,FALSE,TRUE,FALSE,TRUE,TRUE,User,1788,0,FALSE,FALSE,FALSE,FALSE,TRUE,0,424680,467983,467742,0,0,0,0,0,1
166157,25474,3373,1754,FALSE,FALSE,TRUE,TRUE,TRUE,Organization,397,7,FALSE,FALSE,FALSE,FALSE,TRUE,8,383388,467983,467897,1,1,0,0,0,0
19310,25466,3046,192,TRUE,TRUE,TRUE,FALSE,TRUE,Organization,35,6,TRUE,FALSE,FALSE,FALSE,FALSE,15,348306,467980,466818,1,1,0,0,0,0
28689,25465,1493,17,TRUE,FALSE,TRUE,TRUE,TRUE,Organization,96,9,FALSE,TRUE,FALSE,FALSE,FALSE,12,405351,467982,467952,1,1,0,0,0,0
746690,25435,6140,828,FALSE,FALSE,TRUE,FALSE,TRUE,Organization,1038,7,FALSE,TRUE,FALSE,FALSE,FALSE,15,398428,467983,467979,1,0,0,0,1,0
41,25433,2754,18,TRUE,FALSE,FALSE,TRUE,FALSE,User,8467,0,TRUE,FALSE,FALSE,FALSE,FALSE,6,404907,467983,467385,0,0,0,0,0,1
272,25415,1962,26,TRUE,FALSE,TRUE,TRUE,FALSE,User,247,0,FALSE,FALSE,FALSE,FALSE,TRUE,8,435539,467979,467123,0,0,0,0,1,0
24826,25348,4138,72,TRUE,TRUE,TRUE,TRUE,TRUE,Organization,15144,20,FALSE,FALSE,TRUE,FALSE,FALSE,21,430300,467983,467972,1,0,0,1,0,0
15513,25344,6532,2011,TRUE,FALSE,TRUE,FALSE,FALSE,Organization,8766,10,FALSE,FALSE,FALSE,FALSE,TRUE,12,366749,467983,467932,1,0,0,1,0,0
14446,25326,2759,0,FALSE,TRUE,TRUE,FALSE,TRUE,User,494,18,FALSE,FALSE,FALSE,FALSE,TRUE,9,392031,467983,467941,1,0,0,1,0,0
9157,25316,3144,371,FALSE,FALSE,TRUE,TRUE,FALSE,Organization,2676,0,FALSE,FALSE,TRUE,FALSE,FALSE,9,466307,467983,467929,0,0,0,1,0,0
7304,25311,2043,19,TRUE,FALSE,TRUE,TRUE,FALSE,User,1982,10,FALSE,FALSE,FALSE,FALSE,TRUE,13,400234,467983,467681,0,0,0,0,0,1
5865,25300,834,27,TRUE,TRUE,TRUE,TRUE,FALSE,Organization,37,5,TRUE,FALSE,FALSE,FALSE,FALSE,10,420707,467982,467680,1,1,0,0,0,0
722,25298,1855,130,TRUE,TRUE,TRUE,TRUE,FALSE,User,6084,0,TRUE,FALSE,FALSE,FALSE,FALSE,9,382499,467983,459526,1,1,0,0,0,0
48252,25290,1236,104,FALSE,FALSE,TRUE,FALSE,FALSE,User,1221,17,TRUE,FALSE,FALSE,FALSE,FALSE,21,382482,467982,467937,1,0,0,1,0,0
204344,25243,5758,879,TRUE,TRUE,TRUE,TRUE,FALSE,Organization,13899,2,FALSE,FALSE,FALSE,FALSE,TRUE,12,376181,467982,467944,1,0,0,0,0,1
2442,25226,1713,11,TRUE,FALSE,TRUE,FALSE,FALSE,User,7420,4,TRUE,FALSE,FALSE,FALSE,FALSE,17,357250,467980,467599,1,1,0,0,0,0
80424,25201,4380,721,TRUE,FALSE,TRUE,TRUE,FALSE,Organization,4664,5,FALSE,FALSE,FALSE,FALSE,TRUE,10,351127,467980,467925,1,1,0,0,0,0
44586,25165,5151,407,TRUE,FALSE,TRUE,TRUE,FALSE,Organization,13899,0,FALSE,FALSE,FALSE,FALSE,TRUE,9,371826,467983,467981,1,0,0,1,0,0
8271,25151,1273,14,TRUE,FALSE,TRUE,FALSE,TRUE,User,475,7,FALSE,FALSE,FALSE,TRUE,FALSE,11,421917,467983,467873,0,0,0,0,0,1
17637,25097,1966,639,FALSE,FALSE,TRUE,TRUE,TRUE,Organization,311,5,FALSE,FALSE,TRUE,FALSE,FALSE,7,422174,467983,467983,1,1,0,0,0,0
49025,25088,7581,33,TRUE,FALSE,TRUE,TRUE,FALSE,User,18154,19,FALSE,FALSE,TRUE,FALSE,FALSE,29,395010,467982,467582,0,0,0,0,1,0
26862,25056,4541,212,TRUE,FALSE,FALSE,TRUE,FALSE,Organization,11,0,FALSE,FALSE,FALSE,FALSE,TRUE,1,419144,467980,462991,0,0,0,1,0,0
87254,25015,13041,136,TRUE,FALSE,TRUE,TRUE,FALSE,User,12403,10,FALSE,FALSE,FALSE,FALSE,TRUE,6,404346,467981,467232,0,0,0,1,0,0
154,24967,3123,113,TRUE,FALSE,TRUE,TRUE,FALSE,User,1081,0,FALSE,FALSE,FALSE,FALSE,TRUE,7,392214,467980,465780,0,0,0,0,0,1
7382,24966,2412,41,FALSE,FALSE,TRUE,FALSE,TRUE,Organization,123,4,FALSE,FALSE,FALSE,FALSE,TRUE,5,395255,467982,467729,1,1,0,0,0,0
48092,24956,3140,502,TRUE,TRUE,TRUE,TRUE,FALSE,User,10110,9,TRUE,FALSE,FALSE,FALSE,FALSE,10,401807,467983,467153,1,1,0,0,0,0
159314,24952,12623,1041,FALSE,FALSE,FALSE,TRUE,FALSE,Organization,7192,2,FALSE,FALSE,FALSE,FALSE,TRUE,4,364840,467983,467983,0,0,0,1,0,0
6985,24931,1442,821,TRUE,TRUE,TRUE,TRUE,FALSE,User,1053,0,FALSE,FALSE,FALSE,FALSE,TRUE,3,372953,467983,467857,1,0,0,0,1,0
70,24926,1784,91,TRUE,FALSE,TRUE,TRUE,FALSE,User,1322,3,FALSE,FALSE,FALSE,FALSE,TRUE,8,458354,467983,466850,0,0,0,0,0,1
6255,24909,6755,381,FALSE,FALSE,TRUE,TRUE,TRUE,Organization,10278,0,FALSE,FALSE,TRUE,FALSE,FALSE,13,435475,467982,467957,1,0,0,1,0,0
2426,24901,1383,542,TRUE,TRUE,TRUE,TRUE,FALSE,User,1234,6,FALSE,FALSE,FALSE,FALSE,TRUE,8,367146,467981,466472,1,0,0,1,0,0
40090,24873,2964,860,FALSE,TRUE,TRUE,TRUE,TRUE,Organization,37976,13,FALSE,FALSE,TRUE,FALSE,FALSE,17,438833,467983,467981,1,0,0,1,0,0
169813,24861,3263,337,TRUE,FALSE,TRUE,TRUE,TRUE,Organization,65,0,TRUE,FALSE,FALSE,FALSE,FALSE,7,354476,467983,467981,1,0,0,0,1,0
5874,24845,1277,445,TRUE,TRUE,TRUE,TRUE,TRUE,Organization,61,20,FALSE,FALSE,TRUE,FALSE,FALSE,9,398147,467982,467952,1,0,0,0,1,0
174917,24810,2670,695,FALSE,FALSE,TRUE,FALSE,FALSE,Organization,663,7,FALSE,FALSE,FALSE,FALSE,TRUE,5,428826,467980,467983,1,0,0,0,0,1
154110,24805,11901,198,TRUE,FALSE,TRUE,TRUE,FALSE,User,12403,0,FALSE,FALSE,FALSE,FALSE,TRUE,25,429698,467981,467524,0,0,0,1,0,0
2658,24801,1488,137,TRUE,FALSE,TRUE,TRUE,TRUE,User,929,4,FALSE,FALSE,FALSE,FALSE,TRUE,12,421346,467982,466861,0,0,0,0,0,1
267475,24800,2184,618,TRUE,FALSE,TRUE,TRUE,FALSE,Organization,991,8,FALSE,FALSE,TRUE,FALSE,FALSE,11,435166,467983,467980,1,0,0,1,0,0
2945,24787,2028,40,TRUE,FALSE,TRUE,TRUE,TRUE,Organization,94,11,FALSE,FALSE,FALSE,FALSE,TRUE,6,381485,467983,467939,1,1,0,0,0,0
38037,24770,2807,14,TRUE,TRUE,TRUE,TRUE,FALSE,Organization,28,4,FALSE,FALSE,TRUE,FALSE,FALSE,5,370705,467978,467197,1,0,0,0,0,1
132955,24756,13157,87,FALSE,TRUE,TRUE,TRUE,FALSE,User,4626,20,FALSE,FALSE,TRUE,FALSE,FALSE,35,434177,467979,467955,1,0,0,0,0,1
87026,24740,1474,1007,FALSE,TRUE,TRUE,TRUE,FALSE,Organization,64,11,TRUE,FALSE,FALSE,FALSE,FALSE,13,392632,467975,463687,1,1,0,0,0,0
3172,24701,1722,9,TRUE,TRUE,TRUE,TRUE,FALSE,User,49577,0,TRUE,FALSE,FALSE,FALSE,FALSE,5,364819,467977,467819,0,1,0,0,0,0
36984,24695,1234,888,TRUE,FALSE,TRUE,TRUE,TRUE,Organization,191,2,FALSE,FALSE,FALSE,TRUE,FALSE,5,432638,467980,467979,1,1,0,0,0,0
8019,24657,5419,58,TRUE,TRUE,TRUE,TRUE,FALSE,User,1503,6,FALSE,FALSE,FALSE,FALSE,TRUE,6,427903,467981,465841,1,0,1,0,0,0
20700,24613,3246,177,TRUE,FALSE,TRUE,TRUE,FALSE,Organization,62,0,FALSE,FALSE,FALSE,FALSE,TRUE,5,376644,467976,463432,0,0,1,0,0,0
14335,24610,1795,50,TRUE,FALSE,TRUE,TRUE,TRUE,Organization,124,9,FALSE,FALSE,FALSE,FALSE,TRUE,13,380744,467983,467909,1,1,0,0,0,0
8292,24602,4598,536,FALSE,TRUE,TRUE,TRUE,FALSE,Organization,10279,0,FALSE,FALSE,FALSE,FALSE,TRUE,7,407963,467982,467755,1,1,0,0,0,0
3558,24595,2616,48,TRUE,FALSE,TRUE,TRUE,TRUE,Organization,164,8,TRUE,FALSE,FALSE,FALSE,FALSE,11,401305,467983,467865,1,0,0,0,0,1
159813,24594,5257,267,TRUE,TRUE,TRUE,TRUE,TRUE,User,11814,20,TRUE,FALSE,FALSE,FALSE,FALSE,4,422964,467983,467980,1,1,0,0,0,0
21360,24585,5896,54,TRUE,FALSE,TRUE,TRUE,TRUE,Organization,56,14,FALSE,FALSE,FALSE,FALSE,TRUE,10,348207,467975,467816,1,1,0,0,0,0
6468,24566,1395,143,FALSE,TRUE,TRUE,TRUE,FALSE,Organization,23269,2,FALSE,FALSE,TRUE,FALSE,FALSE,17,413252,467983,466911,0,0,0,0,1,0
333,24551,3016,9,TRUE,TRUE,TRUE,TRUE,FALSE,User,721,2,FALSE,FALSE,FALSE,FALSE,TRUE,12,418260,467983,467668,1,1,0,0,0,0
147,24483,4505,34,TRUE,FALSE,TRUE,TRUE,FALSE,User,1409,3,FALSE,FALSE,FALSE,FALSE,TRUE,6,406924,467973,444035,0,0,1,0,0,0
67208,24477,7790,471,FALSE,TRUE,TRUE,FALSE,FALSE,Organization,206,20,FALSE,TRUE,FALSE,FALSE,FALSE,8,406712,467982,467250,1,1,0,0,0,0
94797,24435,6309,31,FALSE,TRUE,TRUE,TRUE,TRUE,Organization,21709,18,FALSE,FALSE,FALSE,FALSE,TRUE,18,407960,467983,467983,1,1,0,0,0,0
1742,24352,4687,142,TRUE,TRUE,TRUE,TRUE,FALSE,User,5434,0,FALSE,FALSE,FALSE,FALSE,TRUE,19,372902,467981,466454,1,0,0,1,0,0
1885,24349,2110,23,TRUE,TRUE,TRUE,TRUE,TRUE,User,733,9,FALSE,FALSE,FALSE,FALSE,TRUE,25,446362,467982,467154,1,0,0,0,0,1
32974,24345,10097,1153,TRUE,FALSE,TRUE,TRUE,FALSE,User,5270,10,FALSE,FALSE,FALSE,FALSE,TRUE,5,402419,467983,467834,1,0,0,0,0,1
46925,24341,32680,40,TRUE,FALSE,FALSE,TRUE,FALSE,User,31065,0,FALSE,FALSE,FALSE,FALSE,TRUE,5,411426,467981,467917,1,0,1,0,0,0
19940,24337,6675,608,TRUE,FALSE,TRUE,TRUE,FALSE,Organization,399,5,FALSE,FALSE,FALSE,FALSE,TRUE,4,401135,467976,467983,1,0,0,1,0,0
63816,24315,2862,554,FALSE,FALSE,TRUE,FALSE,FALSE,Organization,203,20,FALSE,FALSE,FALSE,FALSE,TRUE,48,383685,467983,467923,1,0,0,0,0,1
1350,24304,916,102,TRUE,FALSE,TRUE,TRUE,FALSE,User,441,5,FALSE,FALSE,FALSE,FALSE,TRUE,6,398392,467979,467507,0,0,1,0,0,0
507,24299,1985,3,FALSE,FALSE,TRUE,FALSE,TRUE,User,56028,4,FALSE,FALSE,FALSE,FALSE,TRUE,7,397161,467982,467958,0,0,0,0,0,1
29623,24290,5259,200,TRUE,FALSE,TRUE,TRUE,FALSE,User,12555,10,FALSE,FALSE,TRUE,FALSE,FALSE,36,437272,467978,467772,0,0,1,0,0,0
19847,24250,3428,316,FALSE,FALSE,TRUE,TRUE,TRUE,Organization,419,20,FALSE,FALSE,FALSE,FALSE,TRUE,10,443557,467982,467978,1,1,0,0,0,0
57910,24237,8658,778,TRUE,FALSE,TRUE,TRUE,TRUE,Organization,5265,18,FALSE,FALSE,TRUE,FALSE,FALSE,5,426365,467982,467983,1,0,0,1,0,0
6526,24212,21422,1956,TRUE,FALSE,TRUE,TRUE,FALSE,User,9110,0,FALSE,FALSE,FALSE,FALSE,TRUE,3,388109,467981,467917,1,0,0,0,1,0
572,24205,3372,3,TRUE,FALSE,TRUE,TRUE,FALSE,User,3062,14,FALSE,FALSE,FALSE,FALSE,TRUE,18,442744,467983,467916,0,1,0,0,0,0
273479,24197,4930,283,TRUE,FALSE,TRUE,TRUE,FALSE,User,1261,8,FALSE,FALSE,FALSE,FALSE,TRUE,2,415663,467981,467381,1,0,0,1,0,0
25614,24160,1294,34,FALSE,TRUE,TRUE,TRUE,TRUE,User,910,8,FALSE,TRUE,FALSE,FALSE,FALSE,9,456542,467983,467983,1,0,0,0,0,1
26601,24157,8588,385,TRUE,FALSE,TRUE,TRUE,FALSE,Organization,728,6,FALSE,FALSE,FALSE,FALSE,TRUE,29,386584,467983,467977,1,0,0,1,0,0
3201,24137,2702,148,TRUE,FALSE,TRUE,TRUE,TRUE,User,3373,0,FALSE,FALSE,FALSE,FALSE,TRUE,5,437159,467983,466632,0,0,0,0,0,1
9364,24038,3436,152,TRUE,FALSE,TRUE,TRUE,FALSE,Organization,323,3,FALSE,FALSE,TRUE,FALSE,FALSE,12,466246,467983,467625,1,0,0,1,0,0
209749,24023,3509,21,FALSE,FALSE,TRUE,FALSE,TRUE,Organization,2540,9,FALSE,FALSE,FALSE,FALSE,TRUE,10,409940,467982,467930,1,0,0,1,0,0
2166322,24013,5076,60,TRUE,TRUE,TRUE,TRUE,FALSE,User,6167,14,FALSE,FALSE,FALSE,FALSE,TRUE,1,410822,467982,467694,1,1,0,0,0,0
32725,24008,4216,1225,TRUE,FALSE,TRUE,TRUE,FALSE,Organization,49,10,FALSE,FALSE,FALSE,FALSE,TRUE,9,408239,467963,464033,1,0,0,0,1,0
4140,23991,4246,80,FALSE,FALSE,TRUE,TRUE,FALSE,User,15142,0,FALSE,FALSE,FALSE,FALSE,TRUE,16,390718,467901,459157,1,1,0,0,0,0
16082,23965,2480,82,FALSE,FALSE,TRUE,TRUE,TRUE,User,1531,9,FALSE,FALSE,FALSE,FALSE,TRUE,22,403923,467981,467914,1,0,0,0,0,1
853920,23924,7391,159,TRUE,FALSE,TRUE,TRUE,FALSE,Organization,1781,8,FALSE,FALSE,FALSE,FALSE,TRUE,5,418047,467982,467895,1,0,0,1,0,0
465508,23893,8683,967,TRUE,FALSE,TRUE,TRUE,TRUE,Organization,728,11,TRUE,FALSE,FALSE,FALSE,FALSE,20,364100,467982,467843,1,0,0,1,0,0
69504,23878,2407,1435,FALSE,TRUE,TRUE,TRUE,TRUE,Organization,414,7,FALSE,FALSE,FALSE,TRUE,FALSE,9,438716,467982,467983,1,0,0,1,0,0
955,23865,5468,266,TRUE,FALSE,TRUE,TRUE,FALSE,User,1872,4,FALSE,FALSE,TRUE,FALSE,FALSE,8,403662,467983,466349,1,1,0,0,0,0
252258,23859,1845,198,TRUE,FALSE,TRUE,TRUE,TRUE,Organization,814,5,FALSE,FALSE,TRUE,FALSE,FALSE,5,412463,467975,467962,1,1,0,0,0,0
157839,23852,1102,209,FALSE,TRUE,TRUE,TRUE,TRUE,Organization,132,15,FALSE,TRUE,FALSE,FALSE,FALSE,8,400621,467981,467975,1,1,0,0,0,0
8680,23802,2806,1,TRUE,FALSE,TRUE,TRUE,FALSE,User,3371,3,TRUE,FALSE,FALSE,FALSE,FALSE,1,413885,467983,467975,0,0,1,0,0,0
266781,23769,3082,1565,TRUE,FALSE,TRUE,TRUE,TRUE,Organization,149,4,FALSE,FALSE,FALSE,FALSE,TRUE,4,360412,467981,467981,0,0,0,0,1,0
134283,23769,717,1144,FALSE,FALSE,TRUE,TRUE,TRUE,Organization,260,8,FALSE,TRUE,FALSE,FALSE,FALSE,6,403878,467983,467963,1,1,0,0,0,0
37125,23768,79023,185,TRUE,FALSE,TRUE,TRUE,FALSE,User,8707,0,FALSE,FALSE,FALSE,FALSE,TRUE,10,421794,467982,467387,0,0,1,0,0,0
14382,23766,8469,789,TRUE,FALSE,TRUE,TRUE,TRUE,Organization,157,14,FALSE,FALSE,FALSE,FALSE,TRUE,11,429439,467983,467983,1,0,0,1,0,0
7336,23756,1054,6,FALSE,FALSE,TRUE,FALSE,TRUE,Organization,170,0,FALSE,FALSE,FALSE,FALSE,TRUE,11,437484,467977,467939,1,1,0,0,0,0
970536,23754,5518,71,TRUE,FALSE,FALSE,TRUE,FALSE,Organization,1519,4,FALSE,FALSE,FALSE,FALSE,TRUE,3,342231,467978,467983,1,0,0,0,1,0
68262,23750,2660,1233,TRUE,FALSE,TRUE,TRUE,FALSE,Organization,530,11,FALSE,FALSE,FALSE,FALSE,TRUE,7,400365,467979,467827,1,0,0,0,0,1
1310225,23722,3425,34,FALSE,TRUE,TRUE,TRUE,FALSE,Organization,3077,7,FALSE,FALSE,TRUE,FALSE,FALSE,21,429277,467980,467894,1,0,0,0,1,0
65827,23719,2822,826,FALSE,FALSE,TRUE,FALSE,TRUE,User,508,5,TRUE,FALSE,FALSE,FALSE,FALSE,7,395530,467979,467959,1,1,0,0,0,0
14787,23651,4102,471,FALSE,FALSE,TRUE,TRUE,TRUE,Organization,9712,0,FALSE,TRUE,FALSE,FALSE,FALSE,8,392209,467983,467836,1,1,0,0,0,0
972490,23642,5779,276,TRUE,FALSE,TRUE,FALSE,FALSE,Organization,2761,0,FALSE,FALSE,FALSE,FALSE,TRUE,5,367771,467981,467930,1,0,0,0,0,1
163385,23633,4537,77,FALSE,TRUE,TRUE,TRUE,TRUE,Organization,53,10,FALSE,TRUE,FALSE,FALSE,FALSE,5,409260,467977,467724,1,1,0,0,0,0
65316,23564,5031,557,TRUE,FALSE,TRUE,TRUE,FALSE,User,1486,5,FALSE,FALSE,FALSE,FALSE,TRUE,4,405629,467982,467720,1,1,0,0,0,0
778,23564,6600,153,TRUE,FALSE,TRUE,TRUE,FALSE,User,1138,0,FALSE,FALSE,FALSE,FALSE,TRUE,5,372125,467981,467716,0,0,1,0,0,0
124959,23557,8131,2149,TRUE,FALSE,TRUE,TRUE,FALSE,Organization,674,2,FALSE,FALSE,TRUE,FALSE,FALSE,8,356781,467982,467981,1,0,0,0,0,1
6066,23554,4472,108,FALSE,FALSE,TRUE,FALSE,FALSE,Organization,3841,3,FALSE,FALSE,FALSE,FALSE,TRUE,4,439327,467982,467815,1,0,0,0,0,1
