size,stars,forks_count,open_issues,has_wiki,has_pages,has_issues,has_projects,has_discussions,author_type,contributors,commits,comments,deployments,num_topics,javascript,typescript,python,rust,other_language,desc_word_count,created_at,updated_at,pushed_at,has_homepage,mit_license,nan_license,apache_license,other_license,remain_license
3093,27268,2255,155,FALSE,TRUE,TRUE,TRUE,TRUE,Organization,165,1127,32,567,11,FALSE,FALSE,FALSE,FALSE,TRUE,8,406462,467977,467850,1,0,0,0,0,1
140305,27252,3310,23,TRUE,TRUE,TRUE,TRUE,TRUE,User,21,249,4,5,3,FALSE,FALSE,FALSE,FALSE,TRUE,15,415585,467979,467589,0,0,1,0,0,0
14739,27213,2774,848,TRUE,FALSE,TRUE,TRUE,TRUE,User,32,970,9,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,1,417045,467979,467763,0,0,0,0,1,0
354320,27197,2683,3155,FALSE,TRUE,TRUE,TRUE,FALSE,Organization,255,13221,181,29712,20,FALSE,TRUE,FALSE,FALSE,FALSE,16,442630,467979,467980,1,0,0,1,0,0
158,27168,4757,348,TRUE,FALSE,TRUE,TRUE,FALSE,User,13,235,5,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,7,391664,467970,467014,1,1,0,0,0,0
2544349,27161,3444,6677,TRUE,FALSE,TRUE,TRUE,TRUE,Organization,331,81146,628,0,6,FALSE,FALSE,FALSE,FALSE,TRUE,9,386562,467980,467980,1,0,0,0,1,0
32306,27148,4464,299,FALSE,FALSE,TRUE,FALSE,TRUE,User,8,1944,3,0,4,FALSE,TRUE,FALSE,FALSE,FALSE,3,434937,467979,467912,1,0,0,1,0,0
36129,27136,4917,286,FALSE,FALSE,TRUE,TRUE,FALSE,Organization,88,791,23,0,7,FALSE,FALSE,FALSE,FALSE,TRUE,11,430188,467980,467859,0,1,0,0,0,0
70241,27120,11639,0,FALSE,FALSE,TRUE,FALSE,FALSE,Organization,406,63882,4108,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,7,345230,467920,467546,1,0,1,0,0,0
86471,27097,7597,245,TRUE,TRUE,TRUE,TRUE,FALSE,Organization,97,706,14,203,20,FALSE,FALSE,FALSE,FALSE,TRUE,13,414728,467979,467271,1,0,0,0,1,0
83508,27048,5275,60,TRUE,TRUE,TRUE,TRUE,FALSE,Organization,112,10074,93,46,9,FALSE,FALSE,TRUE,FALSE,FALSE,7,372412,467976,467980,1,0,0,0,1,0
21769,27046,3135,597,FALSE,FALSE,TRUE,FALSE,TRUE,User,463,4058,42,320,8,FALSE,TRUE,FALSE,FALSE,FALSE,12,407276,467979,467954,1,1,0,0,0,0
26636,26995,958,107,FALSE,FALSE,TRUE,TRUE,TRUE,User,56,757,3,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,7,432819,467980,467950,0,1,0,0,0,0
1188,26965,7157,45,TRUE,TRUE,TRUE,TRUE,FALSE,User,23,709,8,105,6,FALSE,FALSE,FALSE,FALSE,TRUE,8,420411,467972,462942,1,1,0,0,0,0
6910,26962,5605,49,TRUE,TRUE,TRUE,TRUE,FALSE,User,260,2830,598,37,0,TRUE,FALSE,FALSE,FALSE,FALSE,4,349021,467972,467481,1,1,0,0,0,0
437,26891,6150,24,TRUE,TRUE,TRUE,TRUE,TRUE,User,35,298,1,4,5,FALSE,FALSE,FALSE,FALSE,TRUE,12,410007,467972,467461,1,0,0,0,0,1
81464,26880,8395,2632,TRUE,FALSE,TRUE,FALSE,FALSE,Organization,204,6854,16,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,2,366743,467978,467960,1,0,0,1,0,0
382515,26872,1857,162,FALSE,TRUE,TRUE,TRUE,FALSE,Organization,360,9241,317,3305,18,TRUE,FALSE,FALSE,FALSE,FALSE,10,402127,467976,467912,1,1,0,0,0,0
28900,26867,2596,81,FALSE,FALSE,TRUE,TRUE,FALSE,Organization,282,4058,49,0,9,FALSE,FALSE,FALSE,FALSE,TRUE,7,386594,467968,467785,1,0,0,0,1,0
2403,26849,3612,429,TRUE,TRUE,TRUE,TRUE,TRUE,Organization,136,1080,60,33,10,TRUE,FALSE,FALSE,FALSE,FALSE,14,385396,467978,467412,1,1,0,0,0,0
199,26834,3315,256,TRUE,FALSE,TRUE,TRUE,FALSE,Organization,5,252,0,0,5,TRUE,FALSE,FALSE,FALSE,FALSE,1,429965,467978,445795,1,0,1,0,0,0
10515,26809,6500,50,TRUE,TRUE,TRUE,TRUE,FALSE,Organization,23,695,21,2,4,FALSE,FALSE,FALSE,FALSE,TRUE,17,394126,467976,466901,1,0,0,0,1,0
3199,26754,1061,89,FALSE,FALSE,TRUE,FALSE,TRUE,Organization,155,787,10,10,13,FALSE,TRUE,FALSE,FALSE,FALSE,5,436740,467979,467889,1,1,0,0,0,0
10094,26725,3504,234,FALSE,FALSE,TRUE,TRUE,FALSE,User,387,2632,39,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,11,366281,467978,460419,0,1,0,0,0,0
190655,26722,5879,905,TRUE,FALSE,TRUE,TRUE,FALSE,User,141,1789,118,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,11,396341,467979,467237,0,0,0,1,0,0
49,26687,675,85,TRUE,FALSE,TRUE,TRUE,TRUE,User,11,76,0,0,7,FALSE,FALSE,FALSE,FALSE,TRUE,9,447331,467974,465412,0,0,1,0,0,0
72816,26671,1024,55,FALSE,FALSE,TRUE,FALSE,TRUE,Organization,113,1384,6,10,6,FALSE,TRUE,FALSE,FALSE,FALSE,4,449779,467979,467937,1,1,0,0,0,0
2027127,26626,7554,200,TRUE,TRUE,TRUE,TRUE,FALSE,Organization,377,29712,776,106,7,FALSE,FALSE,FALSE,FALSE,TRUE,6,377272,467977,467979,1,0,0,1,0,0
868034,26618,5420,104,TRUE,FALSE,TRUE,TRUE,TRUE,User,7,73,6,0,2,FALSE,FALSE,FALSE,FALSE,TRUE,39,422060,467971,457229,0,0,1,0,0,0
2661,26580,4567,38,TRUE,FALSE,TRUE,TRUE,FALSE,Organization,273,1733,4,0,14,TRUE,FALSE,FALSE,FALSE,FALSE,12,416640,467976,467810,1,0,0,0,0,1
13110,26571,7735,85,TRUE,FALSE,TRUE,TRUE,FALSE,User,25,173,2,0,4,FALSE,FALSE,TRUE,FALSE,FALSE,6,413642,467980,466832,0,1,0,0,0,0
198584,26551,9331,632,FALSE,TRUE,TRUE,TRUE,TRUE,Organization,315,5699,116,17483,8,TRUE,FALSE,FALSE,FALSE,FALSE,10,404827,467980,467939,1,0,0,1,0,0
108123,26526,4501,161,FALSE,TRUE,TRUE,TRUE,FALSE,Organization,177,2267,39,595,1,TRUE,FALSE,FALSE,FALSE,FALSE,6,350025,467977,467733,1,1,0,0,0,0
3143,26481,9046,565,TRUE,TRUE,TRUE,TRUE,TRUE,Organization,191,1964,21,39,6,TRUE,FALSE,FALSE,FALSE,FALSE,4,387179,467979,467890,1,0,0,1,0,0
19247,26471,1756,43,TRUE,TRUE,TRUE,FALSE,TRUE,Organization,288,3211,63,354,5,FALSE,TRUE,FALSE,FALSE,FALSE,4,396201,467979,467331,1,1,0,0,0,0
208392,26463,4589,797,FALSE,FALSE,TRUE,TRUE,FALSE,Organization,399,21663,55,0,6,FALSE,FALSE,FALSE,FALSE,TRUE,3,405761,467979,467979,1,0,0,1,0,0
428465,26430,4304,1255,FALSE,FALSE,TRUE,TRUE,FALSE,Organization,358,20018,208,33483,7,FALSE,FALSE,FALSE,FALSE,TRUE,20,384328,467978,467942,1,0,0,0,0,1
52147,26419,11775,229,TRUE,FALSE,TRUE,TRUE,FALSE,Organization,312,4612,62,0,13,FALSE,FALSE,FALSE,FALSE,TRUE,15,424729,467980,467975,1,0,0,1,0,0
9713,26390,1594,13,TRUE,TRUE,TRUE,TRUE,TRUE,Organization,128,2572,48,452,10,FALSE,TRUE,FALSE,FALSE,FALSE,13,366142,467978,467974,1,1,0,0,0,0
217564,26344,1320,47,FALSE,TRUE,TRUE,TRUE,FALSE,Organization,283,3510,308,1846,15,FALSE,FALSE,FALSE,FALSE,TRUE,8,438646,467979,467931,1,1,0,0,0,0
1584,26324,7708,20,TRUE,TRUE,TRUE,FALSE,FALSE,Organization,31,213,3,5,1,FALSE,FALSE,FALSE,FALSE,TRUE,1,401812,467979,461597,1,0,0,0,1,0
53890,26313,7117,4,FALSE,FALSE,TRUE,TRUE,TRUE,Organization,235,4582,11,50,7,FALSE,FALSE,FALSE,FALSE,TRUE,8,388153,467980,467939,1,0,0,0,1,0
6902,26292,5863,115,TRUE,FALSE,TRUE,TRUE,FALSE,Organization,371,2318,34,0,4,FALSE,FALSE,FALSE,FALSE,TRUE,7,361149,467971,466421,1,0,0,0,1,0
573,26216,1730,145,TRUE,FALSE,TRUE,FALSE,FALSE,Organization,43,530,15,0,6,FALSE,FALSE,FALSE,FALSE,TRUE,4,384106,467978,467943,0,1,0,0,0,0
709513,26214,2707,150,TRUE,FALSE,TRUE,FALSE,TRUE,User,32,756,7,0,3,FALSE,FALSE,FALSE,FALSE,TRUE,5,397729,467978,467539,1,1,0,0,0,0
5251,26207,2687,319,TRUE,TRUE,TRUE,TRUE,FALSE,User,33,401,41,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,12,351113,467961,466067,1,0,0,0,1,0
201290,26176,4125,105,FALSE,FALSE,TRUE,FALSE,TRUE,Organization,401,15920,49,1,17,FALSE,FALSE,TRUE,FALSE,FALSE,8,390105,467978,467978,1,1,0,0,0,0
410304,26167,2149,19,TRUE,FALSE,TRUE,FALSE,TRUE,Organization,75,1270,8,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,2,458208,467978,465263,0,0,0,0,0,1
25,26160,9096,11,TRUE,FALSE,FALSE,TRUE,FALSE,Organization,3,26,0,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,7,391706,467978,446212,1,0,1,0,0,0
19110,26158,4046,294,FALSE,TRUE,TRUE,TRUE,TRUE,User,365,4220,71,8,0,FALSE,TRUE,FALSE,FALSE,FALSE,5,391390,467978,467746,1,1,0,0,0,0
125336,26100,12114,239,FALSE,FALSE,TRUE,FALSE,FALSE,Organization,424,10485,270,0,4,FALSE,TRUE,FALSE,FALSE,FALSE,4,398174,467976,467977,1,1,0,0,0,0
282019,26088,1884,1344,TRUE,FALSE,TRUE,FALSE,FALSE,Organization,141,33517,191,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,7,375432,467962,467113,1,0,0,0,1,0
163339,26073,1481,371,FALSE,FALSE,TRUE,TRUE,TRUE,Organization,138,7724,66,0,8,FALSE,FALSE,FALSE,FALSE,TRUE,8,421398,467979,467877,1,0,0,0,1,0
232820,26066,4610,1550,FALSE,FALSE,TRUE,FALSE,FALSE,Organization,77,5802,8,0,4,TRUE,FALSE,FALSE,FALSE,FALSE,2,406827,467978,467758,1,0,0,1,0,0
295471,26018,18997,548,TRUE,FALSE,TRUE,TRUE,TRUE,User,426,5993,875,0,5,FALSE,FALSE,FALSE,FALSE,TRUE,3,417962,467979,467975,0,0,0,0,1,0
2890,25991,3606,107,TRUE,FALSE,TRUE,TRUE,TRUE,Organization,64,1496,37,0,6,FALSE,FALSE,FALSE,FALSE,TRUE,18,446868,467979,467957,1,0,0,0,0,1
8495,25927,10250,205,TRUE,FALSE,TRUE,TRUE,FALSE,User,2,159,6,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,1,420843,467978,466388,1,0,1,0,0,0
65695,25915,6693,3,TRUE,FALSE,TRUE,TRUE,FALSE,User,ERROR,ERROR,ERROR,ERROR,0,FALSE,FALSE,FALSE,FALSE,TRUE,1,426911,467980,462815,0,0,1,0,0,0
19138,25893,5003,416,FALSE,FALSE,TRUE,FALSE,FALSE,Organization,413,7142,358,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,6,359720,467971,467379,1,1,0,0,0,0
9168,25828,4747,429,TRUE,TRUE,TRUE,TRUE,FALSE,Organization,31,700,7,53,15,FALSE,FALSE,FALSE,FALSE,TRUE,14,428143,467980,466146,1,0,0,0,0,1
4492,25749,5511,326,FALSE,FALSE,TRUE,TRUE,FALSE,Organization,35,143,13,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,15,418668,467964,467745,0,0,0,1,0,0
18998,25743,7235,989,TRUE,TRUE,TRUE,TRUE,FALSE,Organization,170,1557,35,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,4,377237,467979,467974,0,0,0,1,0,0
534,25722,3200,16,FALSE,TRUE,TRUE,FALSE,FALSE,Organization,64,656,77,5,4,TRUE,FALSE,FALSE,FALSE,FALSE,4,392538,467970,467820,1,1,0,0,0,0
30548,25714,888,118,FALSE,FALSE,TRUE,TRUE,TRUE,Organization,278,3134,6188,46703,6,FALSE,TRUE,FALSE,FALSE,FALSE,11,443059,467979,467979,1,1,0,0,0,0
672495,25695,1138,83,FALSE,FALSE,TRUE,TRUE,TRUE,Organization,160,3476,213,1062,5,FALSE,TRUE,FALSE,FALSE,FALSE,8,422338,467979,467964,1,1,0,0,0,0
7162,25693,1891,42,FALSE,TRUE,TRUE,FALSE,FALSE,Organization,47,293,324,176,20,TRUE,FALSE,FALSE,FALSE,FALSE,7,420872,467977,467386,1,1,0,0,0,0
6120,25680,2145,69,TRUE,FALSE,TRUE,TRUE,TRUE,Organization,242,1686,53,0,13,FALSE,FALSE,FALSE,FALSE,TRUE,6,395892,467979,467823,1,1,0,0,0,0
310741,25671,4460,2837,TRUE,FALSE,TRUE,TRUE,FALSE,Organization,423,17475,132,24,19,FALSE,FALSE,TRUE,FALSE,FALSE,29,410390,467979,467979,1,0,0,1,0,0
106960,25668,3738,288,TRUE,TRUE,TRUE,TRUE,TRUE,Organization,402,19397,351,636,5,TRUE,FALSE,FALSE,FALSE,FALSE,10,352936,467974,467941,1,1,0,0,0,0
344,25652,5341,9,FALSE,FALSE,TRUE,FALSE,FALSE,User,48,342,0,5,3,TRUE,FALSE,FALSE,FALSE,FALSE,6,396539,467980,465956,0,1,0,0,0,0
21687,25642,7834,438,TRUE,FALSE,TRUE,TRUE,FALSE,Organization,167,2439,17,0,20,FALSE,FALSE,FALSE,FALSE,TRUE,17,420039,467978,467980,1,0,0,1,0,0
41949,25640,5270,160,TRUE,TRUE,TRUE,TRUE,TRUE,Organization,363,8461,259,463,0,TRUE,FALSE,FALSE,FALSE,FALSE,4,357821,467979,467978,1,0,0,0,1,0
2290,25627,3235,103,FALSE,FALSE,TRUE,FALSE,FALSE,Organization,277,2270,133,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,5,359923,467978,467798,0,0,0,1,0,0
3909,25624,4675,115,FALSE,TRUE,TRUE,FALSE,FALSE,User,89,1016,29,9,0,FALSE,FALSE,FALSE,FALSE,TRUE,9,378458,467979,466686,1,0,0,1,0,0
1090,25605,7641,28,TRUE,FALSE,TRUE,TRUE,FALSE,User,2,140,5,0,7,FALSE,FALSE,FALSE,FALSE,TRUE,14,423669,467977,463108,0,1,0,0,0,0
1697,25605,4200,1,TRUE,FALSE,TRUE,TRUE,TRUE,User,120,1490,55,0,7,FALSE,FALSE,TRUE,FALSE,FALSE,4,463905,467979,467971,0,0,0,0,0,1
13998,25604,6383,99,FALSE,TRUE,TRUE,FALSE,FALSE,Organization,403,2654,174,0,4,TRUE,FALSE,FALSE,FALSE,FALSE,20,369685,467967,467859,1,1,0,0,0,0
96281,25588,1879,440,TRUE,TRUE,TRUE,FALSE,FALSE,Organization,79,3330,86,107,4,FALSE,TRUE,FALSE,FALSE,FALSE,12,401651,467980,467826,1,0,0,1,0,0
172065,25586,7759,199,TRUE,TRUE,TRUE,TRUE,FALSE,User,136,1119,19,11,6,FALSE,FALSE,FALSE,FALSE,TRUE,25,377266,467975,467749,1,1,0,0,0,0
51134,25585,6591,134,FALSE,TRUE,TRUE,FALSE,TRUE,Organization,387,8684,354,108,4,FALSE,FALSE,TRUE,FALSE,FALSE,5,360851,467978,467878,1,0,0,0,1,0
8675,25582,3789,1011,FALSE,TRUE,FALSE,TRUE,FALSE,Organization,83,2379,68,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,10,387837,467979,466032,1,0,0,1,0,0
5311,25574,2322,188,TRUE,FALSE,TRUE,TRUE,TRUE,User,27,757,3,0,6,TRUE,FALSE,FALSE,FALSE,FALSE,25,429696,467979,467575,0,1,0,0,0,0
73614,25560,2176,1136,FALSE,TRUE,TRUE,TRUE,FALSE,Organization,211,3924,27,4,13,FALSE,FALSE,FALSE,FALSE,TRUE,6,406574,467979,467977,1,0,0,0,0,1
950,25553,2474,9,TRUE,FALSE,TRUE,TRUE,FALSE,User,376,1068,6,0,3,FALSE,FALSE,FALSE,FALSE,TRUE,12,394483,467980,467926,0,0,1,0,0,0
22596,25525,764,638,TRUE,FALSE,TRUE,TRUE,TRUE,Organization,134,2617,8,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,8,421635,467980,467980,1,0,0,1,0,0
628,25487,2216,14,FALSE,FALSE,TRUE,FALSE,FALSE,Organization,9,67,0,0,10,TRUE,FALSE,FALSE,FALSE,FALSE,9,445432,467979,465939,1,1,0,0,0,0
37844,25483,3116,48,FALSE,TRUE,FALSE,TRUE,TRUE,User,22,821,28,168,0,FALSE,FALSE,FALSE,FALSE,TRUE,0,424677,467979,467738,0,0,0,0,0,1
166157,25474,3373,1754,FALSE,FALSE,TRUE,TRUE,TRUE,Organization,322,35262,361,0,7,FALSE,FALSE,FALSE,FALSE,TRUE,8,383385,467979,467893,1,1,0,0,0,0
19310,25466,3046,192,TRUE,TRUE,TRUE,FALSE,TRUE,Organization,276,2613,214,83,6,TRUE,FALSE,FALSE,FALSE,FALSE,15,348302,467976,466815,1,1,0,0,0,0
28689,25465,1493,17,TRUE,FALSE,TRUE,TRUE,TRUE,Organization,73,1813,30,585,9,FALSE,TRUE,FALSE,FALSE,FALSE,12,405347,467978,467948,1,1,0,0,0,0
746690,25435,6140,828,FALSE,FALSE,TRUE,FALSE,TRUE,Organization,387,16831,65,0,7,FALSE,TRUE,FALSE,FALSE,FALSE,15,398425,467980,467975,1,0,0,0,1,0
41,25433,2754,18,TRUE,FALSE,FALSE,TRUE,FALSE,User,5,13,8,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,6,404902,467979,467381,0,0,0,0,0,1
272,25415,1962,26,TRUE,FALSE,TRUE,TRUE,FALSE,User,55,221,0,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,8,435536,467976,467119,0,0,0,0,1,0
24826,25348,4138,72,TRUE,TRUE,TRUE,TRUE,TRUE,Organization,86,1902,19,11,20,FALSE,FALSE,TRUE,FALSE,FALSE,21,430296,467979,467968,1,0,0,1,0,0
15513,25344,6532,2011,TRUE,FALSE,TRUE,FALSE,FALSE,Organization,170,3983,48,0,10,FALSE,FALSE,FALSE,FALSE,TRUE,12,366745,467980,467929,1,0,0,1,0,0
14446,25326,2759,0,FALSE,TRUE,TRUE,FALSE,TRUE,User,366,2909,32,1284,18,FALSE,FALSE,FALSE,FALSE,TRUE,9,392027,467980,467937,1,0,0,1,0,0
9157,25316,3144,371,FALSE,FALSE,TRUE,TRUE,FALSE,Organization,44,344,6,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,9,466302,467980,467926,0,0,0,1,0,0
7304,25311,2043,19,TRUE,FALSE,TRUE,TRUE,FALSE,User,37,360,6,0,10,FALSE,FALSE,FALSE,FALSE,TRUE,13,400230,467979,467678,0,0,0,0,0,1
5865,25300,834,27,TRUE,TRUE,TRUE,TRUE,FALSE,Organization,177,1374,22,131,5,TRUE,FALSE,FALSE,FALSE,FALSE,10,420702,467979,467676,1,1,0,0,0,0
722,25298,1855,130,TRUE,TRUE,TRUE,TRUE,FALSE,User,33,209,0,13,0,TRUE,FALSE,FALSE,FALSE,FALSE,9,382496,467979,459523,1,1,0,0,0,0
48252,25290,1236,104,FALSE,FALSE,TRUE,FALSE,FALSE,User,180,1848,50,114,17,TRUE,FALSE,FALSE,FALSE,FALSE,21,382478,467978,467933,1,0,0,1,0,0
204344,25243,5758,879,TRUE,TRUE,TRUE,TRUE,FALSE,Organization,313,11906,249,6194,2,FALSE,FALSE,FALSE,FALSE,TRUE,12,376176,467979,467941,1,0,0,0,0,1
2442,25226,1713,11,TRUE,FALSE,TRUE,FALSE,FALSE,User,155,1288,39,74,4,TRUE,FALSE,FALSE,FALSE,FALSE,17,357247,467976,467595,1,1,0,0,0,0
80424,25201,4380,721,TRUE,FALSE,TRUE,TRUE,FALSE,Organization,371,16480,562,916,5,FALSE,FALSE,FALSE,FALSE,TRUE,10,351123,467977,467921,1,1,0,0,0,0
44586,25165,5151,407,TRUE,FALSE,TRUE,TRUE,FALSE,Organization,286,11663,218,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,9,371823,467979,467977,1,0,0,1,0,0
8271,25151,1273,14,TRUE,FALSE,TRUE,FALSE,TRUE,User,112,2466,37,0,7,FALSE,FALSE,FALSE,TRUE,FALSE,11,421913,467980,467869,0,0,0,0,0,1
17637,25097,1966,639,FALSE,FALSE,TRUE,TRUE,TRUE,Organization,436,2880,39,0,5,FALSE,FALSE,TRUE,FALSE,FALSE,7,422169,467980,467980,1,1,0,0,0,0
49025,25088,7581,33,TRUE,FALSE,TRUE,TRUE,FALSE,User,12,543,3,0,19,FALSE,FALSE,TRUE,FALSE,FALSE,29,395006,467978,467578,0,0,0,0,1,0
26862,25056,4541,212,TRUE,FALSE,FALSE,TRUE,FALSE,Organization,9,475,7,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,1,419140,467977,462988,0,0,0,1,0,0
87254,25015,13041,136,TRUE,FALSE,TRUE,TRUE,FALSE,User,38,509,20,0,10,FALSE,FALSE,FALSE,FALSE,TRUE,6,404342,467978,467228,0,0,0,1,0,0
154,24967,3123,113,TRUE,FALSE,TRUE,TRUE,FALSE,User,10,147,3,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,7,392211,467977,465776,0,0,0,0,0,1
7382,24966,2412,41,FALSE,FALSE,TRUE,FALSE,TRUE,Organization,191,1529,41,0,4,FALSE,FALSE,FALSE,FALSE,TRUE,5,395250,467978,467726,1,1,0,0,0,0
48092,24956,3140,502,TRUE,TRUE,TRUE,TRUE,FALSE,User,186,1988,40,139,9,TRUE,FALSE,FALSE,FALSE,FALSE,10,401803,467980,467149,1,1,0,0,0,0
159314,24952,12623,1041,FALSE,FALSE,FALSE,TRUE,FALSE,Organization,344,11192,349,0,2,FALSE,FALSE,FALSE,FALSE,TRUE,4,364836,467980,467980,0,0,0,1,0,0
6985,24931,1442,821,TRUE,TRUE,TRUE,TRUE,FALSE,User,125,1354,33,7,0,FALSE,FALSE,FALSE,FALSE,TRUE,3,372950,467979,467853,1,0,0,0,1,0
70,24926,1784,91,TRUE,FALSE,TRUE,TRUE,FALSE,User,7,58,0,0,3,FALSE,FALSE,FALSE,FALSE,TRUE,8,458350,467979,466846,0,0,0,0,0,1
6255,24909,6755,381,FALSE,FALSE,TRUE,TRUE,TRUE,Organization,189,1467,49,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,13,435472,467978,467953,1,0,0,1,0,0
2426,24901,1383,542,TRUE,TRUE,TRUE,TRUE,FALSE,User,200,2057,51,1,6,FALSE,FALSE,FALSE,FALSE,TRUE,8,367142,467978,466468,1,0,0,1,0,0
40090,24873,2964,860,FALSE,TRUE,TRUE,TRUE,TRUE,Organization,192,1539,30,1427,13,FALSE,FALSE,TRUE,FALSE,FALSE,17,438829,467980,467978,1,0,0,1,0,0
169813,24861,3263,337,TRUE,FALSE,TRUE,TRUE,TRUE,Organization,262,4719,206,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,7,354472,467980,467977,1,0,0,0,1,0
5874,24845,1277,445,TRUE,TRUE,TRUE,TRUE,TRUE,Organization,104,1940,116,182,20,FALSE,FALSE,TRUE,FALSE,FALSE,9,398143,467979,467949,1,0,0,0,1,0
174917,24810,2670,695,FALSE,FALSE,TRUE,FALSE,FALSE,Organization,423,50700,764,0,7,FALSE,FALSE,FALSE,FALSE,TRUE,5,428821,467976,467980,1,0,0,0,0,1
154110,24805,11901,198,TRUE,FALSE,TRUE,TRUE,FALSE,User,71,915,6,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,25,429694,467978,467520,0,0,0,1,0,0
2658,24801,1488,137,TRUE,FALSE,TRUE,TRUE,TRUE,User,82,463,4,0,4,FALSE,FALSE,FALSE,FALSE,TRUE,12,421342,467978,466858,0,0,0,0,0,1
267475,24800,2184,618,TRUE,FALSE,TRUE,TRUE,FALSE,Organization,165,5528,21,0,8,FALSE,FALSE,TRUE,FALSE,FALSE,11,435162,467980,467977,1,0,0,1,0,0
2945,24787,2028,40,TRUE,FALSE,TRUE,TRUE,TRUE,Organization,123,1630,70,0,11,FALSE,FALSE,FALSE,FALSE,TRUE,6,381482,467979,467936,1,1,0,0,0,0
38037,24770,2807,14,TRUE,TRUE,TRUE,TRUE,FALSE,Organization,160,3090,102,15,4,FALSE,FALSE,TRUE,FALSE,FALSE,5,370701,467975,467194,1,0,0,0,0,1
132955,24756,13157,87,FALSE,TRUE,TRUE,TRUE,FALSE,User,469,6071,64,4123,20,FALSE,FALSE,TRUE,FALSE,FALSE,35,434174,467976,467951,1,0,0,0,0,1
87026,24740,1474,1007,FALSE,TRUE,TRUE,TRUE,FALSE,Organization,90,6116,91,9,11,TRUE,FALSE,FALSE,FALSE,FALSE,13,392628,467971,463682,1,1,0,0,0,0
3172,24701,1722,9,TRUE,TRUE,TRUE,TRUE,FALSE,User,159,1201,39,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,5,364816,467973,467815,0,1,0,0,0,0
36984,24695,1234,888,TRUE,FALSE,TRUE,TRUE,TRUE,Organization,415,7250,15,0,2,FALSE,FALSE,FALSE,TRUE,FALSE,5,432635,467977,467975,1,1,0,0,0,0
8019,24657,5419,58,TRUE,TRUE,TRUE,TRUE,FALSE,User,37,271,0,87,6,FALSE,FALSE,FALSE,FALSE,TRUE,6,427900,467978,465837,1,0,1,0,0,0
20700,24613,3246,177,TRUE,FALSE,TRUE,TRUE,FALSE,Organization,52,202,7,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,5,376640,467972,463428,0,0,1,0,0,0
14335,24610,1795,50,TRUE,FALSE,TRUE,TRUE,TRUE,Organization,414,8844,130,0,9,FALSE,FALSE,FALSE,FALSE,TRUE,13,380740,467979,467906,1,1,0,0,0,0
8292,24602,4598,536,FALSE,TRUE,TRUE,TRUE,FALSE,Organization,49,382,17,61,0,FALSE,FALSE,FALSE,FALSE,TRUE,7,407960,467978,467751,1,1,0,0,0,0
3558,24595,2616,48,TRUE,FALSE,TRUE,TRUE,TRUE,Organization,434,2259,23,318,8,TRUE,FALSE,FALSE,FALSE,FALSE,11,401302,467979,467862,1,0,0,0,0,1
159813,24594,5257,267,TRUE,TRUE,TRUE,TRUE,TRUE,User,425,9181,2257,16616,20,TRUE,FALSE,FALSE,FALSE,FALSE,4,422961,467979,467977,1,1,0,0,0,0
21360,24585,5896,54,TRUE,FALSE,TRUE,TRUE,TRUE,Organization,248,3403,183,2,14,FALSE,FALSE,FALSE,FALSE,TRUE,10,348204,467972,467812,1,1,0,0,0,0
6468,24566,1395,143,FALSE,TRUE,TRUE,TRUE,FALSE,Organization,56,287,9,10,2,FALSE,FALSE,TRUE,FALSE,FALSE,17,413248,467979,466908,0,0,0,0,1,0
333,24551,3016,9,TRUE,TRUE,TRUE,TRUE,FALSE,User,69,161,5,86,2,FALSE,FALSE,FALSE,FALSE,TRUE,12,418257,467979,467665,1,1,0,0,0,0
147,24483,4505,34,TRUE,FALSE,TRUE,TRUE,FALSE,User,28,168,1,0,3,FALSE,FALSE,FALSE,FALSE,TRUE,6,406921,467969,444032,0,0,1,0,0,0
