branches,commits,createdAt,diskUsage,followers,following,forkCount,gistComments,gistStar,gists,hasWikiEnabled,iClosedComments,iClosedParticipants,iOpenComments,iOpenParticipants,issuesClosed,issuesOpen,members,organizations,prClosed,prClosedComments,prClosedCommits,prMerged,prMergedComments,prMergedCommits,prOpen,prOpenComments,prOpenCommits,pushedAt,readmeCharCount,readmeLinkCount,readmeSize,readmeWordCount,releases,repositories,stars,subscribersCount,tags,type,updatedAt,websiteUrl,desWordCount,desCharCount,mit_license,nan_license,apache_license,other_license,remain_license,JavaScript,Python,Java,Objective-C,Ruby,PHP,other_language
409,1,140.0,393690,1386,8.0,0.0,22,4.0,8.0,4.0,1,325,102,13,10,47,5,0.0,0.0,1,2,1,4,3,29,0,0,0,420549,5654,4,5654,961,19,16,116,22,19,1,421778,1,6,42,0,1,0,0,0,1,0,0,0,0,0,0
410,3,108.0,393680,187187,35.0,0.0,75,0.0,0.0,0.0,1,70,58,31,35,26,21,0.0,0.0,5,8,10,8,7,22,2,1,3,407884,1730,4,3418,128,26,8,121,48,34,1,421745,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
411,2,222.0,393695,186,20.0,8.0,72,0.0,5.0,5.0,1,103,97,6,9,43,6,0.0,1.0,11,46,32,39,171,114,0,0,0,421686,4843,3,4843,621,0,19,139,11,15,1,421740,0,5,34,0,0,0,0,1,0,1,0,0,0,0,0
412,2,176.0,393694,8247,111.0,1.0,28,0.0,0.0,3.0,1,14,11,6,13,8,11,0.0,1.0,1,1,1,7,2,134,0,0,0,411490,2375,6,2375,396,5,32,160,31,12,1,420181,1,3,19,0,0,1,0,0,0,0,0,0,0,0,1
413,2,6.0,393694,6090,876.0,54.0,32,5.0,24.0,54.0,1,0,0,1,2,0,1,0.0,2.0,1,1,11,1,1,1,1,0,2,414902,100,0,100,15,0,124,164,10,0,1,421499,1,7,41,1,0,0,0,0,0,0,0,0,0,0,1
414,1,65.0,393693,391,27.0,13.0,46,0.0,0.0,0.0,1,63,41,10,22,19,14,0.0,0.0,1,1,1,11,14,32,4,7,10,417469,4218,14,4218,601,0,23,180,27,0,1,421860,1,7,53,0,1,0,0,0,1,0,0,0,0,0,0
415,1,116.0,393688,639,82.0,6.0,33,0.0,0.0,7.0,1,3,2,0,0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,400679,4206,1,4242,624,0,29,190,8,0,1,420506,1,7,45,1,0,0,0,0,0,0,1,0,0,0,0
416,1,6.0,393677,4621,43.0,68.0,118,0.0,0.0,3.0,1,0,0,2,4,0,2,0.0,0.0,0,0,0,0,0,0,0,0,0,413077,365,0,869,6,0,128,192,16,0,1,420818,1,1,25,0,1,0,0,0,0,0,0,1,0,0,0
417,1,6.0,393693,273,4600.0,0.0,30,69.0,549.0,28.0,1,2,2,1,2,1,1,0.0,0.0,0,0,0,0,0,0,1,0,3,402581,2769,1,2769,427,0,67,200,16,2,1,420912,1,12,103,0,0,0,1,0,0,0,0,0,0,0,1
418,4,42.0,393691,252,10.0,0.0,35,0.0,0.0,2.0,1,3,7,2,5,4,4,0.0,1.0,2,2,4,1,1,1,1,0,7,416501,5073,9,5073,696,3,32,210,10,3,1,421799,1,5,41,0,0,0,1,0,1,0,0,0,0,0,0
419,5,51.0,393692,575,20.0,7.0,42,3.0,28.0,2.0,1,27,12,14,25,6,16,0.0,0.0,2,1,5,4,2,10,2,4,6,419979,4973,8,5423,538,0,57,215,8,0,1,421834,1,17,95,1,0,0,0,0,0,0,1,0,0,0,0
420,1,1051.0,393680,13069,307.0,89.0,98,0.0,0.0,3.0,1,6,6,0,1,3,1,0.0,0.0,2,2,4,2,0,3,0,0,0,421598,1426,5,1642,164,1,92,220,18,1,1,421760,1,3,23,1,0,0,0,0,0,0,0,0,0,0,1
421,3,6.0,393677,590,529.0,5.0,33,0.0,1.0,14.0,1,0,0,0,0,0,0,0.0,1.0,0,0,0,4,0,5,0,0,0,421894,2724,2,2724,450,0,38,221,15,0,1,421843,1,6,39,1,0,0,0,0,1,0,0,0,0,0,0
422,1,113.0,393695,142,29.0,1.0,102,0.0,0.0,0.0,1,128,91,36,40,37,21,0.0,0.0,13,27,20,24,40,32,15,14,46,417255,19412,35,19412,2700,0,34,256,14,0,1,421548,0,11,64,1,0,0,0,0,1,0,0,0,0,0,0
423,1,26.0,393694,16,26.0,0.0,20,0.0,0.0,2.0,1,7,10,12,16,5,7,0.0,0.0,0,0,0,2,4,2,0,0,0,405809,4925,1,4925,555,0,69,290,7,0,1,421295,1,8,47,1,0,0,0,0,0,0,0,0,0,0,1
424,2,67.0,393694,709,9.0,0.0,106,0.0,0.0,2.0,0,122,90,69,89,38,45,0.0,0.0,5,12,23,16,19,101,2,0,2,421294,582,1,582,75,1,6,313,21,1,1,421904,1,8,56,1,0,0,0,0,1,0,0,0,0,0,0
425,1,64.0,393685,3525,645.0,300.0,156,0.0,0.0,5.0,1,24,19,4,2,10,1,0.0,0.0,0,0,0,0,0,0,0,0,0,418706,3654,21,5048,459,0,50,338,32,0,1,421707,1,11,85,0,1,0,0,0,0,0,0,0,0,0,1
426,1,127.0,393675,7268,1097.0,58.0,110,0.0,0.0,9.0,1,23,29,3,16,15,13,0.0,0.0,5,6,7,13,15,14,0,0,0,416811,661,2,1159,54,0,244,433,41,3,1,421639,1,7,49,1,0,0,0,0,0,0,0,0,0,0,1
427,2,3.0,393682,2991,545.0,382.0,282,0.0,2.0,10.0,1,7,11,1,3,6,2,0.0,2.0,5,3,22,3,1,4,4,0,4,420899,119,0,119,17,0,146,435,23,0,1,421897,0,7,45,0,1,0,0,0,1,0,0,0,0,0,0
428,1,72.0,393680,304,803.0,156.0,144,0.0,0.0,1.0,1,4,2,0,0,1,0,0.0,3.0,1,1,1,0,0,0,0,0,0,407221,14622,157,17300,1898,0,315,543,47,0,1,421745,1,2,114,1,0,0,0,0,0,0,0,0,0,0,1
429,3,95.0,393679,1609,40.0,23.0,87,0.0,2.0,8.0,0,29,29,44,59,13,27,0.0,0.0,0,0,0,1,0,4,0,0,0,405890,5507,16,5509,818,0,24,569,30,8,1,421738,1,18,124,0,0,1,0,0,0,0,1,0,0,0,0
430,1,50.0,393676,34,189.0,6.0,47,2.0,0.0,5.0,1,6,7,5,6,4,3,0.0,0.0,0,0,0,9,4,11,1,3,5,420788,1001,7,1001,139,0,25,582,24,1,1,421780,1,4,30,1,0,0,0,0,0,0,0,0,0,0,1
431,3,81.0,393689,5147,37.0,5.0,186,0.0,0.0,0.0,1,88,66,59,63,30,28,0.0,0.0,8,3,92,11,25,65,14,5,54,419828,3558,3,3558,471,2,10,583,26,2,1,421813,0,10,66,1,0,0,0,0,0,0,0,0,0,0,1
432,9,568.0,393680,12250,2074.0,0.0,98,9.0,63.0,56.0,1,165,134,36,40,62,21,0.0,0.0,14,36,50,74,215,327,8,11,29,421873,5182,3,5182,823,0,49,597,29,13,1,421797,1,6,34,0,1,0,0,0,0,0,0,0,0,0,1
433,2,27.0,393692,1595,101.0,68.0,32,0.0,5.0,5.0,1,43,34,23,33,11,15,0.0,2.0,2,5,3,3,4,8,0,0,0,400509,940,3,942,147,2,37,788,45,2,1,421814,1,5,34,1,0,0,0,0,1,0,0,0,0,0,0
434,17,546.0,393677,15323,40.0,39.0,228,1.0,3.0,8.0,1,293,264,84,83,143,29,0.0,1.0,17,21,22,186,149,140,2,2,5,421895,8539,95,8539,1287,46,98,987,13,47,1,421870,1,3,19,1,0,0,0,0,1,0,0,0,0,0,0
435,1,67.0,393687,45,218.0,62.0,210,0.0,0.0,2.0,1,7,9,0,1,4,1,0.0,3.0,3,5,3,5,3,5,0,0,0,420239,10763,99,10763,1527,0,23,2099,163,0,1,421906,1,12,76,0,1,0,0,0,0,0,0,0,0,0,1
436,2,213.0,393667,293,244.0,66.0,16,0.0,1.0,7.0,1,13,10,19,23,6,9,0.0,6.0,0,0,0,10,5,71,0,0,0,403933,767,4,767,106,0,56,104,16,0,1,420989,1,9,47,0,1,0,0,0,0,0,0,0,0,0,1
437,2,93.0,393661,166,19.0,15.0,7,0.0,1.0,4.0,1,9,10,0,0,4,0,0.0,1.0,0,0,0,2,2,3,0,0,0,420206,861,3,861,135,0,25,118,9,0,1,420864,0,7,38,0,0,0,0,1,0,0,0,0,0,0,1
438,3,206.0,393667,2455,16.0,0.0,90,0.0,0.0,1.0,0,0,0,0,0,0,0,0.0,0.0,3,7,245,0,0,0,0,0,0,420475,11,0,11,2,0,42,127,21,212,1,421861,1,5,34,0,1,0,0,0,0,0,0,0,0,0,1
439,2,51.0,393665,260,1871.0,27.0,14,31.0,200.0,177.0,1,6,5,2,5,3,3,0.0,1.0,0,0,0,4,7,7,0,0,0,409747,2758,6,2758,446,0,663,136,7,16,1,421849,1,6,33,1,0,0,0,0,1,0,0,0,0,0,0
440,9,132.0,393650,4991,87.0,65.0,57,0.0,0.0,4.0,1,118,93,15,29,43,17,0.0,2.0,2,0,8,17,59,55,2,2,3,421481,16573,15,16573,2229,1,76,148,9,1,1,421683,1,10,61,0,1,0,0,0,1,0,0,0,0,0,0
441,1,65.0,393651,13709,395.0,39.0,24,6.0,0.0,2.0,1,7,12,28,10,7,4,0.0,5.0,0,0,0,0,0,0,0,0,0,418883,0,0,0,0,0,100,152,18,1,1,421739,1,5,143,0,1,0,0,0,0,0,0,0,0,0,1
442,2,92.0,393655,116,66.0,26.0,3,0.0,0.0,1.0,1,8,10,6,12,5,7,0.0,0.0,0,0,0,3,3,4,0,0,0,418612,4811,3,4811,619,0,38,159,2,0,1,421820,1,11,67,0,1,0,0,0,0,0,0,0,0,0,1
443,1,7.0,393664,191,18.0,7.0,23,0.0,2.0,5.0,1,10,7,10,11,4,7,0.0,0.0,0,0,0,1,3,2,0,0,0,396642,1259,3,1259,206,0,23,163,8,0,1,421570,1,4,25,0,1,0,0,0,1,0,0,0,0,0,0
444,1,12.0,393657,16,5.0,1.0,20,1.0,3.0,27.0,1,27,15,1,5,7,5,0.0,1.0,0,0,0,2,3,3,3,0,3,417292,4791,7,4791,740,0,10,174,16,0,1,421866,1,12,75,1,0,0,0,0,1,0,0,0,0,0,0
445,1,24.0,393669,74,7.0,1.0,34,0.0,0.0,0.0,1,5,6,0,0,3,0,0.0,0.0,1,0,1,0,0,0,0,0,0,407869,2824,2,2824,331,2,9,180,8,2,1,421696,1,11,67,1,0,0,0,0,0,0,1,0,0,0,0
446,1,19.0,393665,3260,22.0,4.0,25,0.0,0.0,0.0,1,10,13,1,2,5,1,0.0,0.0,0,0,0,0,0,0,4,1,4,414560,2987,10,2987,428,4,22,184,9,4,1,421342,1,14,95,0,0,1,0,0,0,0,0,0,0,0,1
447,8,279.0,393661,7063,26.0,3.0,40,0.0,0.0,12.0,1,72,62,22,28,32,16,0.0,0.0,1,0,1,11,5,58,0,0,0,419888,0,0,0,0,6,67,187,21,34,1,421866,0,6,35,0,0,0,0,1,1,0,0,0,0,0,0
448,1,6.0,393657,660,11.0,0.0,81,0.0,0.0,0.0,1,4,6,52,61,4,23,0.0,0.0,0,0,0,0,0,0,6,0,9,402510,3189,1,3189,427,0,17,192,15,0,1,421420,1,28,167,0,0,0,0,1,1,0,0,0,0,0,0
449,5,245.0,393655,13810,18.0,1.0,140,0.0,0.0,13.0,1,313,194,47,42,82,19,0.0,0.0,23,47,53,34,84,56,8,10,20,421548,4993,4,4993,669,1,43,203,5,42,1,421737,1,9,75,1,0,0,0,0,1,0,0,0,0,0,0
450,1,30.0,393667,8829,608.0,68.0,49,13.0,23.0,18.0,1,44,39,37,47,19,22,0.0,4.0,1,4,6,1,1,1,1,0,1,397685,4302,10,4304,704,0,71,203,40,0,1,421207,1,18,87,0,1,0,0,0,0,0,0,0,0,0,1
451,2,76.0,393660,142,18.0,9.0,54,0.0,0.0,2.0,1,119,70,12,18,29,12,0.0,1.0,1,1,17,29,65,85,1,0,1,419959,17983,12,17983,2442,9,29,209,17,10,1,421886,0,5,27,0,0,1,0,0,0,0,0,0,0,0,1
452,1,25.0,393670,28,20.0,2.0,69,0.0,0.0,0.0,1,56,56,8,13,21,8,0.0,0.0,4,3,10,5,8,6,8,4,11,421633,4698,3,4698,702,0,14,228,28,0,1,421675,1,10,50,1,0,0,0,0,1,0,0,0,0,0,0
453,7,1406.0,393671,2359,203.0,4.0,22,0.0,1.0,31.0,1,28,12,29,20,6,9,0.0,0.0,0,0,0,11,15,15,0,0,0,421872,26655,19,26655,3220,53,146,244,15,86,1,421784,1,6,30,0,0,1,0,0,0,0,1,0,0,0,0
454,1,213.0,393649,179,130.0,124.0,90,0.0,0.0,0.0,1,11,8,0,0,3,0,0.0,0.0,2,1,2,16,0,28,0,0,0,415304,2240,22,2904,228,0,15,255,24,0,1,421694,0,5,35,1,0,0,0,0,0,0,0,0,0,0,1
455,8,191.0,393661,2656,204.0,16.0,110,0.0,10.0,16.0,1,140,123,30,60,50,35,0.0,0.0,10,18,30,60,68,114,6,1,8,418141,4995,17,4995,669,4,22,271,25,5,1,421888,1,16,92,1,0,0,0,0,0,0,1,0,0,0,0
456,1,17.0,393661,13,87.0,23.0,83,0.0,0.0,0.0,1,1,3,3,6,2,4,0.0,0.0,0,0,0,1,0,1,2,1,4,415097,2244,2,2244,264,0,15,384,29,0,1,421611,1,13,81,0,1,0,0,0,0,0,0,0,0,0,1
457,1,5.0,393657,109,11.0,1.0,48,0.0,0.0,0.0,1,0,0,0,1,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,404453,2425,1,2425,382,0,8,391,15,0,1,421723,1,13,78,1,0,0,0,0,0,0,1,0,0,0,0
458,1,535.0,393654,2685,52.0,0.0,204,0.0,0.0,0.0,1,19,26,0,0,13,0,0.0,0.0,0,0,0,20,7,44,0,0,0,421696,1222,5,2398,85,0,39,428,71,0,1,421877,0,5,74,0,0,0,0,1,0,0,0,0,0,0,1
459,2,106.0,393659,209,740.0,22.0,152,16.0,29.0,38.0,1,232,139,81,72,54,32,0.0,1.0,1,1,1,19,30,21,4,4,6,416507,3175,22,3175,371,0,84,434,22,0,1,421705,1,5,29,0,0,0,0,1,0,0,0,0,0,0,1
460,2,9.0,393660,497,278.0,4.0,75,0.0,0.0,0.0,1,7,2,6,7,1,5,0.0,4.0,0,0,0,1,0,1,0,0,0,415776,1653,7,1653,206,0,56,490,19,6,1,421731,1,9,56,1,0,0,0,0,0,0,0,0,0,0,1
461,3,2942.0,393661,8006,85.0,1.0,29,2.0,1.0,24.0,1,84,46,17,15,22,8,0.0,1.0,4,10,5,21,13,36,0,0,0,421898,3922,0,3922,592,0,29,517,28,0,1,421894,1,4,45,1,0,0,0,0,0,0,0,0,0,0,1
462,1,16.0,393663,5876,853.0,0.0,137,0.0,0.0,2.0,1,11,5,5,13,3,9,0.0,0.0,0,0,0,0,0,0,1,0,1,405031,5740,5,5778,604,0,30,585,25,0,1,421864,1,11,70,0,0,0,0,1,0,0,1,0,0,0,0
463,3,301.0,393671,997,81.0,3.0,40,0.0,0.0,4.0,1,13,15,31,41,7,18,0.0,0.0,4,14,17,5,11,8,9,14,25,414829,14127,3,14140,2071,0,17,693,51,0,1,421857,0,8,55,0,0,0,0,1,0,0,0,0,0,0,1
464,7,1502.0,393669,2156,482.0,5.0,341,1.0,1.0,13.0,1,395,215,356,163,402,83,0.0,0.0,87,240,520,134,287,749,13,18,34,421800,4208,10,4208,506,19,89,790,144,26,1,421904,1,10,76,1,0,0,0,0,0,1,0,0,0,0,0
465,3,215.0,393667,318,237.0,1.0,72,16.0,136.0,52.0,1,94,84,72,73,39,31,0.0,1.0,5,18,17,50,93,143,6,7,12,420116,0,0,0,0,11,43,890,35,11,1,421794,1,3,20,0,0,1,0,0,0,1,0,0,0,0,0
466,6,522.0,393652,2987,120.0,0.0,168,2.0,8.0,7.0,1,312,150,55,33,68,11,0.0,0.0,8,24,8,11,18,17,0,0,0,421881,9721,42,9740,1410,0,82,920,32,53,1,421889,1,9,51,1,0,0,0,0,0,0,0,0,0,0,1
467,1,91.0,393650,970,144.0,50.0,143,0.0,0.0,0.0,1,13,15,9,21,8,11,0.0,0.0,3,2,61,9,5,17,1,2,1,421514,2239,6,2239,267,4,48,1036,41,5,1,421863,0,5,28,1,0,0,0,0,0,0,0,1,0,0,0
468,1,43.0,393666,281,405.0,3.0,398,5.0,84.0,6.0,1,88,92,92,115,39,58,0.0,1.0,8,32,17,6,9,11,10,9,18,421497,5593,8,5593,810,0,10,1917,81,1,1,421801,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
469,1,43.0,393625,242,226.0,0.0,13,8.0,38.0,42.0,1,1,1,3,4,1,2,0.0,0.0,1,1,2,0,0,0,3,1,7,418524,2799,6,2799,428,0,96,100,5,2,1,421045,1,11,70,1,0,0,0,0,0,0,0,0,1,0,0
470,2,359.0,393639,13545,164.0,35.0,28,2.0,1.0,5.0,1,3,38,1,6,37,6,0.0,0.0,0,0,0,4,5,6,0,0,0,420705,1867,10,1867,302,0,57,100,18,13,1,421526,1,3,27,1,0,0,0,0,1,0,0,0,0,0,0
471,1,41.0,393638,41,22415.0,45.0,16,124.0,801.0,70.0,0,1,2,0,0,1,0,0.0,24.0,1,1,3,2,4,2,0,0,0,418902,0,0,0,0,0,1248,100,8,14,1,421052,1,5,40,1,0,0,0,0,1,0,0,0,0,0,0
472,1,48.0,393642,1528,63.0,20.0,21,0.0,0.0,0.0,1,2,3,1,1,2,1,0.0,0.0,0,0,0,0,0,0,0,0,0,395078,6480,1,6481,984,0,14,132,13,3,1,421886,1,27,200,1,0,0,0,0,0,0,0,1,0,0,0
473,3,123.0,393640,70,402.0,61.0,5,5.0,5.0,220.0,1,37,17,16,15,12,9,0.0,3.0,0,0,0,5,22,12,1,0,1,419465,2881,18,2881,398,5,223,135,11,5,1,421647,1,2,22,1,0,0,0,0,0,0,0,0,0,0,1
474,3,87.0,393642,2383,64.0,14.0,37,14.0,11.0,32.0,1,1,4,0,0,3,0,0.0,3.0,0,0,0,13,0,13,0,0,0,413252,2228,10,2228,325,0,59,135,9,0,1,416448,1,14,79,0,1,0,0,0,0,0,0,0,1,0,0
475,2,245.0,393637,1121,108.0,100.0,15,1.0,1.0,12.0,1,111,64,5,9,31,6,0.0,3.0,3,6,8,20,26,55,0,0,0,419811,12853,13,12853,1637,33,100,136,4,33,1,421621,1,11,81,1,0,0,0,0,1,0,0,0,0,0,0
476,1,82.0,393634,136903,50.0,2.0,124,0.0,0.0,0.0,1,10,12,0,2,7,2,0.0,0.0,0,0,0,0,0,0,0,0,0,404431,146,1,250,11,0,33,142,20,0,1,421614,0,1,92,0,1,0,0,0,1,0,0,0,0,0,0
477,6,52.0,393624,41,69.0,70.0,20,1.0,4.0,7.0,1,14,24,0,0,11,0,0.0,2.0,2,0,2,15,4,39,1,0,1,412272,1762,9,1762,262,2,12,154,5,2,1,419394,1,3,20,1,0,0,0,0,1,0,0,0,0,0,0
478,1,34.0,393644,420,690.0,20.0,39,8.0,8.0,96.0,1,8,8,3,6,3,5,0.0,1.0,1,0,1,0,0,0,0,0,0,404683,4466,6,4466,665,0,59,179,13,0,1,421879,1,21,101,0,0,0,0,1,0,0,0,0,0,0,1
479,2,106.0,393632,76,534.0,0.0,29,0.0,3.0,17.0,1,102,79,6,3,41,1,0.0,5.0,3,12,28,29,55,44,0,0,0,420257,5983,13,5983,843,0,63,191,11,30,1,421737,1,8,49,1,0,0,0,0,1,0,0,0,0,0,0
480,1,30.0,393639,7031,109.0,10.0,184,0.0,1.0,5.0,1,7,6,28,18,3,11,0.0,0.0,0,0,0,2,0,3,0,0,0,398752,2144,8,2144,344,0,29,264,20,0,1,421675,1,7,40,0,1,0,0,0,0,0,0,0,0,0,1
481,2,156.0,393629,1638,134.0,3.0,19,0.0,2.0,6.0,1,14,11,12,27,6,21,0.0,0.0,3,7,3,8,1,13,1,3,2,412385,3821,14,3822,563,0,38,273,24,1,1,421835,1,4,24,0,0,0,0,1,0,0,0,0,0,0,1
482,2,70.0,393643,127,417.0,5.0,53,0.0,0.0,0.0,1,14,10,0,0,7,0,0.0,0.0,0,0,0,6,6,12,0,0,0,420536,17193,6,17193,2639,2,31,275,40,3,1,421867,1,6,38,1,0,0,0,0,0,1,0,0,0,0,0
483,4,62.0,393639,1027,669.0,24.0,15,0.0,0.0,86.0,1,55,32,21,26,16,13,0.0,3.0,3,4,4,4,11,5,2,0,3,412221,0,0,0,0,0,155,288,6,21,1,419791,1,5,35,1,0,0,0,0,1,0,0,0,0,0,0
484,1,225.0,393632,165,310.0,56.0,71,1.0,6.0,5.0,0,266,143,0,0,52,0,0.0,2.0,7,17,11,9,16,30,0,0,0,421234,2482,13,2483,351,17,34,299,20,17,1,421898,1,6,43,1,0,0,0,0,0,0,0,0,0,1,0
485,2,110.0,393639,1589,10747.0,15.0,148,0.0,1.0,12.0,0,0,4,0,0,3,0,0.0,2.0,0,0,0,2,0,2,0,0,0,407120,14005,23,24764,1235,1,291,329,73,1,1,421762,1,9,64,0,0,0,1,0,0,0,0,0,0,0,1
486,4,161.0,393633,6024,45.0,109.0,93,0.0,0.0,2.0,1,66,45,100,104,28,65,0.0,0.0,6,12,29,13,5,68,3,6,5,413611,3557,8,3557,487,8,33,388,21,10,1,421676,0,6,30,1,0,0,0,0,0,0,1,0,0,0,0
487,9,388.0,393630,14107,14.0,3.0,92,0.0,0.0,1.0,1,310,177,70,46,74,23,0.0,0.0,8,36,14,56,108,200,4,2,6,421385,3539,8,3539,534,6,28,450,28,6,1,421858,1,7,45,0,1,0,0,0,0,0,0,0,0,0,1
488,1,203.0,393644,421,52.0,66.0,43,11.0,67.0,39.0,0,110,72,7,7,39,4,0.0,2.0,6,25,23,35,71,58,0,0,0,420341,14414,9,14415,1475,0,72,459,9,61,1,421798,1,11,61,1,0,0,0,0,1,0,0,0,0,0,0
489,9,358.0,393642,356,207.0,7.0,159,22.0,11.0,15.0,1,424,233,348,267,120,165,0.0,3.0,8,6,10,35,74,125,4,4,20,420678,7244,13,7244,1005,11,112,482,34,37,1,421838,1,10,79,1,0,0,0,0,1,0,0,0,0,0,0
490,1,24.0,393647,996,523.0,51.0,196,0.0,0.0,1.0,1,3,4,0,2,2,2,0.0,4.0,0,0,0,0,0,0,5,0,8,409732,2358,11,2362,323,0,23,878,48,0,1,421853,1,10,60,0,1,0,0,0,0,0,1,0,0,0,0
491,1,36.0,393641,17,174.0,85.0,157,0.0,0.0,10.0,1,1,2,3,4,2,3,0.0,0.0,0,0,0,14,9,20,9,1,35,421633,11348,8,18187,1026,0,210,1262,55,0,1,421855,1,1,36,0,1,0,0,0,0,0,0,0,0,0,1
492,2,120.0,393638,209,2694.0,189.0,546,1.0,0.0,16.0,1,141,88,132,91,47,41,0.0,7.0,3,10,7,11,19,22,1,2,2,421498,3323,32,4459,365,0,97,1899,139,6,1,421777,1,1,32,1,0,0,0,0,0,0,0,0,0,0,1
493,1,224.0,393628,415,376.0,1.0,154,13.0,17.0,12.0,1,344,212,16,16,80,7,0.0,5.0,12,38,24,14,27,19,1,0,4,419787,4609,6,4613,683,0,94,2563,91,58,1,421884,1,6,46,0,0,0,0,1,1,0,0,0,0,0,0
494,1,1193.0,393635,1297,2859.0,52.0,160,1.0,21.0,85.0,1,505,225,53,20,494,5,0.0,2.0,32,108,49,127,315,201,0,0,0,421871,4970,21,4970,631,0,88,2608,89,8,1,421907,1,8,70,1,0,0,0,0,0,1,0,0,0,0,0
495,4,183.0,393635,181263,592.0,5.0,729,0.0,0.0,11.0,1,19,19,28,19,9,6,0.0,10.0,19,33,348,172,93,153,10,15,387,420760,3871,25,3873,534,1,67,2827,147,1,1,421904,1,12,86,1,0,0,0,0,0,0,0,0,0,0,1
496,1,33.0,393647,5216,15240.0,5.0,1183,187.0,2995.0,7.0,1,36,33,23,39,12,24,0.0,0.0,3,9,4,9,22,13,3,0,7,414547,0,0,0,0,0,34,4604,447,0,1,421903,1,16,123,0,1,0,0,0,0,1,0,0,0,0,0
497,1,23.0,393603,12691,25.0,1.0,79,0.0,0.0,0.0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,407099,878,3,1488,72,0,26,107,16,0,1,421785,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
498,2,10.0,393614,15356,25.0,7.0,51,1.0,0.0,9.0,1,4,4,0,1,3,1,0.0,0.0,0,0,0,0,0,0,0,0,0,409540,132,1,134,18,0,28,107,12,0,1,421606,1,9,61,0,0,0,0,1,0,0,0,0,0,0,1
499,1,28.0,393613,6448,8.0,1.0,17,0.0,0.0,0.0,1,2,1,0,1,1,1,0.0,0.0,0,0,0,1,0,1,0,0,0,395223,5621,0,5883,698,0,4,110,14,0,1,421382,1,9,47,0,0,0,0,1,0,0,0,0,0,0,1
500,2,221.0,393607,7604,38.0,0.0,40,0.0,0.0,0.0,1,251,149,132,131,66,61,0.0,0.0,3,4,16,19,18,34,1,2,1,421262,2440,6,2440,348,0,7,117,42,0,1,421874,0,5,37,0,0,0,0,1,0,1,0,0,0,0,0
501,2,55.0,393611,780,76.0,0.0,67,0.0,0.0,30.0,1,31,21,37,31,7,14,0.0,3.0,0,0,0,19,19,44,1,0,2,421399,7871,3,7873,1090,0,32,118,14,0,1,421786,1,10,68,0,1,0,0,0,0,0,0,0,0,0,1
502,1,140.0,393602,536,82.0,10.0,138,0.0,1.0,6.0,1,0,0,0,5,0,5,0.0,1.0,0,0,0,1,0,7,1,0,1,419337,339,0,339,56,0,79,119,32,0,1,421798,1,6,33,0,1,0,0,0,0,0,1,0,0,0,0
503,1,32.0,393606,44,45.0,2.0,21,0.0,12.0,26.0,1,18,18,27,33,9,14,0.0,1.0,2,8,7,4,4,11,2,0,8,409864,1345,0,1345,222,0,52,150,19,0,1,421827,1,10,50,1,0,0,0,0,0,0,0,0,0,0,1
504,1,1.0,393605,436,33.0,4.0,110,0.0,0.0,0.0,1,0,1,0,0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,394467,0,0,0,0,0,7,161,29,0,1,421301,0,1,55,0,1,0,0,0,0,0,0,1,0,0,0
505,2,94.0,393618,205,10.0,7.0,57,0.0,0.0,6.0,1,16,11,26,37,5,17,0.0,2.0,4,10,5,14,27,23,15,9,65,421432,3719,14,3719,520,0,29,165,15,3,1,421843,0,12,69,1,0,0,0,0,0,0,0,0,0,1,0
506,1,22.0,393605,28,31.0,69.0,11,1.0,0.0,1.0,1,14,4,11,3,2,1,0.0,0.0,1,1,1,1,6,3,1,2,2,421196,11064,18,11064,1642,0,167,166,8,0,1,421857,0,6,45,1,0,0,0,0,0,0,0,0,0,0,1
507,6,460.0,393602,1766,22.0,4.0,117,1.0,0.0,4.0,1,378,213,220,116,144,47,0.0,0.0,26,63,47,112,139,175,8,18,11,421873,4845,6,4845,652,38,22,167,31,38,1,421669,1,15,88,1,0,0,0,0,0,0,0,0,0,1,0
508,1,23.0,393614,11221,9.0,0.0,180,0.0,0.0,0.0,1,12,3,0,0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,421471,1768,8,2058,250,0,10,189,36,5,1,421689,1,6,34,1,0,0,0,0,0,0,1,0,0,0,0
509,2,123.0,393616,342,962.0,15.0,15,74.0,95.0,53.0,0,18,6,0,2,3,2,0.0,2.0,3,18,6,16,60,38,1,0,2,420107,4451,19,4451,605,11,66,205,9,11,1,421904,1,11,84,1,0,0,0,0,0,0,0,0,0,1,0
510,2,202.0,393605,528,106.0,0.0,72,0.0,0.0,0.0,1,48,27,11,10,13,5,0.0,0.0,0,0,0,3,1,5,1,3,11,421322,7819,3,7819,1047,7,7,219,30,17,1,421711,0,5,31,0,0,0,0,1,0,0,1,0,0,0,0
